학교ID,학교명,학교급구분,위도,경도,시도명,시군구명,읍면동명,현행_농어촌,α1_학원수,β1_최단광역접근시간,β2_광역접근가능시설수,γ1_학령인구10대,δ1_사교육비,δ3_참여율,α1_학원수_norm,β1_최단광역접근시간_norm,β2_광역접근가능시설수_norm,γ1_학령인구10대_norm,δ1_사교육비_norm,δ3_참여율_norm,E_s,G_괴리도
B000009108,옥현중학교,중학교,35.54004872,129.2627732,울산광역시,남구,무거동,0,1362,28.04,1.25,2715,43.9,74.2,0.39330060641062664,0.8278718041051495,0.21891418563922943,0.1777763226820325,0.31950207468879666,0.7558528428093647,0.4488696393891999,0.551
B000012042,구암고등학교,고등학교,37.49244195,126.949625,서울특별시,관악구,봉천동,0,733,28.38,1.13,2566,76.7,72.8,0.21166618538839158,0.8248109470651782,0.19789842381786338,0.16801990570979572,0.9999999999999999,0.7090301003344479,0.5185709270526128,0.481
B000012518,양지고등학교,고등학교,37.30918755,126.8220702,경기도,안산시 단원구,고잔동,0,0,29.12,0.71,4479,57.3,67.5,0.0,0.818149081742888,0.1243432574430823,0.2932818229439497,0.5975103734439834,0.5317725752508362,0.39417618513745656,0.606
B000013032,만경여자고등학교,고등학교,35.85368915,126.8147776,전북특별자치도,김제시,만경읍,1,107,63.74,0.0,101,34.4,52.7,0.030898065261334106,0.5064818149081742,0.0,0.006613410162388686,0.12240663900414928,0.03678929765886285,0.11719820449915151,0.117
B000009440,예당중학교,중학교,37.20806531,127.0792785,경기도,화성시,석우동,0,3463,49.91,0.41,6397,48.2,75.6,1.0,0.6309866762693555,0.07180385288966724,0.41887113672079623,0.4087136929460581,0.8026755852842806,0.5555084906850263,0.444
B000011421,인천재능고등학교,고등학교,37.47553313,126.6504734,인천광역시,동구,송림동,0,63,55.52,0.0,447,50.5,64.6,0.018192318798729425,0.5804825351098307,0.0,0.029269250916710322,0.4564315352697096,0.4347826086956521,0.25319304146510535,0.747
B000011550,전인고등학교,고등학교,37.78791012,127.751207,강원특별자치도,춘천시,동산면,1,697,73.24,0.0,40,31.0,52.2,0.20127057464626047,0.4209578682030969,0.0,0.0026191723415400735,0.051867219917012375,0.02006688963210701,0.11613028745666945,0.116
B000010338,지평선중학교,중학교,35.82821233,126.8312524,전북특별자치도,김제시,성덕면,1,107,53.57,0.0,68,37.4,64.9,0.030898065261334106,0.5980374504861361,0.0,0.004452592980618125,0.18464730290456421,0.44481605351170583,0.21047524419072638,0.21
B000011567,동광산업과학고등학교,고등학교,38.29445445,128.5429663,강원특별자치도,고성군,토성면,1,17,39.5,0.44,525,31.0,52.2,0.004909038406006353,0.7247029168167086,0.07705779334500876,0.03437663698271346,0.051867219917012375,0.02006688963210701,0.1521634158499261,0.152
B000013201,길원여자고등학교,고등학교,36.57936511,128.7351218,경상북도,안동시,안막동,0,366,46.82,0.0,336,29.8,52.8,0.10568870921166619,0.65880446525027,0.0,0.022001047668936617,0.026970954356846488,0.04013377926421402,0.14226649262532223,0.858
B000009518,장호원중학교,중학교,37.12648855,127.6170899,경기도,이천시,장호원읍,1,580,30.04,1.25,1143,48.2,75.6,0.1674848397343344,0.8098667626935542,0.21891418563922943,0.0748428496595076,0.4087136929460581,0.8026755852842806,0.41374965265949404,0.414
B000009043,대전신계중학교,중학교,36.30195661,127.3770392,대전광역시,서구,복수동,0,1474,22.49,1.26,2648,43.8,71.5,0.42564250649725677,0.8778357940223263,0.22066549912434327,0.17338920900995286,0.31742738589211605,0.6655518394648829,0.44675203900181304,0.553
B000023229,솔터고등학교,고등학교,37.64179455,126.6362439,경기도,김포시,마산동,0,1783,72.93,0.0,4465,57.3,67.5,0.5148714987005487,0.42374864962189407,0.0,0.29236511262441073,0.5975103734439834,0.5317725752508362,0.3933780349402788,0.607
B000025651,처인고등학교,고등학교,37.15100139,127.170645,경기도,용인시 처인구,남사읍,1,0,68.86,0.0,3013,57.3,67.5,0.0,0.46038890889449047,0.0,0.19728915662650603,0.5975103734439834,0.5317725752508362,0.29782683570263596,0.298
B000009847,진부중학교,중학교,37.63615526,128.5526279,강원특별자치도,평창군,진부면,1,32,63.86,0.98,592,35.2,66.3,0.009240542881894312,0.5054015124234785,0.17162872154115585,0.03876375065479309,0.13900414937759342,0.49163879598662175,0.22594624547758949,0.226
B000013356,김해대청고등학교,고등학교,35.18792102,128.8005179,경상남도,김해시,대청동,0,1596,47.41,0.0,4533,35.1,58.3,0.4608720762344788,0.6534929780338495,0.0,0.29681770560502885,0.13692946058091282,0.22408026755852828,0.2953654146687997,0.705
B000008103,면목중학교,중학교,37.58321586,127.0963033,서울특별시,중랑구,면목동,0,558,15.2,2.43,1114,66.4,81.5,0.16113196650303208,0.943464169967591,0.42556917688266205,0.07294394971189104,0.7863070539419087,0.9999999999999998,0.5649027195011808,0.435
B000011472,언양고등학교,고등학교,35.56176926,129.1320192,울산광역시,울주군,언양읍,1,597,25.69,1.15,2938,40.3,62.0,0.17239387814034077,0.8490277277637739,0.20140105078809106,0.1923782084861184,0.24481327800829866,0.34782608695652173,0.3346400383571907,0.335
B000013010,여산고등학교,고등학교,36.06692491,127.0828426,전북특별자치도,익산시,여산면,1,630,74.66,0.0,116,34.4,52.7,0.18192318798729426,0.40817428880086426,0.0,0.007595599790466213,0.12240663900414928,0.03678929765886285,0.12614816887360614,0.126
B000009131,수성중학교,중학교,37.29479929,127.012183,경기도,수원시 장안구,조원동,0,0,41.39,0.03,2155,48.2,75.6,0.0,0.7076881526827512,0.005253940455341506,0.14110790990047145,0.4087136929460581,0.8026755852842806,0.3442398802114838,0.656
B000009250,내동중학교,중학교,37.51773405,126.7746305,경기도,부천시 오정구,내동,0,0,37.68,0.27,1149,48.2,75.6,0.0,0.7410875045012604,0.047285464098073555,0.07523572551073861,0.4087136929460581,0.8026755852842806,0.3458329953900685,0.654
B000012751,청평고등학교,고등학교,37.73148416,127.4150054,경기도,가평군,청평면,1,85,33.05,1.38,734,57.3,67.5,0.024545192030031766,0.7827691753691034,0.24168126094570927,0.04806181246726035,0.5975103734439834,0.5317725752508362,0.3710567315844874,0.371
B000011793,대원외국어고등학교,고등학교,37.56249279,127.0894374,서울특별시,광진구,중곡동,0,735,23.62,2.39,2841,76.7,72.8,0.21224371931850997,0.8676629456247749,0.4185639229422067,0.18602671555788372,0.9999999999999999,0.7090301003344479,0.5655879006296372,0.434
B000011935,광남고등학교,고등학교,37.54151472,127.1012139,서울특별시,광진구,광장동,0,735,20.14,2.36,4987,76.7,72.8,0.21224371931850997,0.8989917176809507,0.4133099824868651,0.3265453116815087,0.9999999999999999,0.7090301003344479,0.593353471917047,0.407
B000009274,부림중학교,중학교,37.39806651,126.9532768,경기도,안양시 동안구,관양동,0,0,29.98,0.58,2029,48.2,75.6,0.0,0.810406913935902,0.10157618213660244,0.13285751702462023,0.4087136929460581,0.8026755852842806,0.37603831522124387,0.624
B000013454,청량고등학교,고등학교,37.588886,127.051311,서울특별시,동대문구,청량리동,0,730,14.01,3.31,809,76.7,72.8,0.210799884493214,0.9541771696074901,0.5796847635726795,0.05297276060764799,0.9999999999999999,0.7090301003344479,0.5844441131025798,0.416
B000009001,대전중앙중학교,중학교,36.33842277,127.4147891,대전광역시,중구,중촌동,0,478,27.16,1.82,1083,43.8,71.5,0.13803060929829628,0.8357940223262513,0.318739054290718,0.07091409114719749,0.31742738589211605,0.6655518394648829,0.39107616706991033,0.609
B000012851,금천고등학교,고등학교,36.62779716,127.5119428,충청북도,청주시 상당구,금천동,0,0,53.23,0.0,3202,32.1,53.8,0.0,0.6010983075261074,0.0,0.2096647459402829,0.07468879668049788,0.0735785953177257,0.15983840757743564,0.84
B000008462,성암여자중학교,중학교,37.62041353,127.0239059,서울특별시,강북구,미아동,0,388,31.5,0.36,1200,66.4,81.5,0.11204158244296854,0.7967230824630896,0.06304728546409807,0.0785751702462022,0.7863070539419087,0.9999999999999998,0.47278236242637783,0.527
B000012073,잠일고등학교,고등학교,37.514521,127.0825552,서울특별시,송파구,잠실동,0,1960,20.32,1.32,5664,76.7,72.8,0.5659832515160266,0.8973712639539071,0.23117338003502627,0.3708748035620744,0.9999999999999999,0.7090301003344479,0.6290721332335804,0.371
B000013427,제주제일고등학교,고등학교,33.48002958,126.4807053,제주특별자치도,제주시,노형동,0,1317,26.66,0.89,6527,37.6,58.5,0.38030609298296275,0.8402952826791501,0.15586690017513136,0.4273834468308015,0.1887966804979253,0.23076923076923062,0.37056960565586694,0.629
B000013472,양정고등학교,고등학교,37.53539226,126.8877343,서울특별시,양천구,목동,0,2107,25.44,0.97,7274,76.7,72.8,0.6084319953797286,0.8512783579402232,0.16987740805604204,0.47629649030906235,0.9999999999999999,0.7090301003344479,0.6358190586699173,0.364
B000026692,한별중학교,중학교,37.64880857,127.1188629,경기도,남양주시,별내동,0,2048,35.27,0.14,8529,48.2,75.6,0.591394744441236,0.7627835794022326,0.0245183887915937,0.5584730225248822,0.4087136929460581,0.8026755852842806,0.5247598355650471,0.475
B000013035,한별고등학교,고등학교,35.90780171,127.0723723,전북특별자치도,완주군,삼례읍,1,205,24.35,1.11,1811,34.4,52.7,0.059197227837135435,0.8610911055095427,0.19439579684763575,0.11858302776322682,0.12240663900414928,0.03678929765886285,0.23207718243675876,0.232
B000008548,동해중학교,중학교,35.21702368,129.0889348,부산광역시,동래구,명륜동,0,1140,27.07,1.15,3605,47.4,72.2,0.3291943401674849,0.8366042491897732,0.20140105078809106,0.23605290728129913,0.39211618257261405,0.6889632107023413,0.4473886567836006,0.553
B000012221,원화여자고등학교,고등학교,35.84830827,128.5491224,대구광역시,달서구,성당동,0,1756,16.15,1.0,1740,49.0,62.1,0.5070747906439503,0.9349117752970832,0.17513134851138354,0.1139339968569932,0.425311203319502,0.3511705685618731,0.41792228053179753,0.582
B000009857,화동중학교,중학교,37.33964977,128.7872645,강원특별자치도,정선군,화암면,1,28,91.25,0.44,56,35.2,66.3,0.008085475021657523,0.2588224702916816,0.07705779334500876,0.003666841278156103,0.13900414937759342,0.49163879598662175,0.16304592088345318,0.163
B000008262,잠신중학교,중학교,37.51613937,127.087802,서울특별시,송파구,잠실동,0,1960,20.32,1.32,5664,66.4,81.5,0.5659832515160266,0.8973712639539071,0.23117338003502627,0.3708748035620744,0.7863070539419087,0.9999999999999998,0.6419516255014904,0.358
B000010205,송산중학교,중학교,36.934811,126.6859161,충청남도,당진시,송산면,1,325,67.25,0.0,853,35.6,67.5,0.09384926364423911,0.47488296723082457,0.0,0.05585385018334207,0.14730290456431538,0.5317725752508362,0.21727692681225957,0.217
B000013028,김제여자고등학교,고등학교,35.80038584,126.8958241,전북특별자치도,김제시,신풍동,0,107,16.65,1.75,1243,34.4,52.7,0.030898065261334106,0.9304105149441844,0.3064798598949212,0.08139078051335778,0.12240663900414928,0.03678929765886285,0.2513958595461349,0.749
B000012926,부석고등학교,고등학교,36.71916922,126.4011757,충청남도,서산시,부석면,1,353,58.63,0.0,163,34.0,53.5,0.10193473866589663,0.5524846957148001,0.0,0.010673127291775799,0.11410788381742731,0.0635451505016722,0.14045759933192867,0.14
B000010168,홍성여자중학교,중학교,36.6072488,126.6601233,충청남도,홍성군,홍성읍,1,199,26.54,1.15,3237,35.6,67.5,0.05746462604678025,0.8413755851638459,0.20140105078809106,0.21195652173913043,0.14730290456431538,0.5317725752508362,0.33187887725883314,0.332
B000025534,어정중학교,중학교,37.28072654,127.1451478,경기도,용인시 기흥구,중동,0,0,47.72,0.0,3742,48.2,75.6,0.0,0.6507021966150522,0.0,0.24502357255107388,0.4087136929460581,0.8026755852842806,0.3511858412327441,0.649
B000011254,제주서중학교,중학교,33.49477253,126.480886,제주특별자치도,제주시,연동,0,1317,19.27,0.97,4123,37.0,69.0,0.38030609298296275,0.9068239106949946,0.16987740805604204,0.26997118910424306,0.17634854771784225,0.5819397993311035,0.414211157981198,0.586
B000013044,안성고등학교,고등학교,35.87032408,127.6537838,전북특별자치도,무주군,안성면,1,26,37.82,0.34,222,34.4,52.7,0.0075079410915391285,0.7398271516024487,0.05954465849387041,0.014536406495547407,0.12240663900414928,0.03678929765886285,0.16343534905773627,0.163
B000010758,경안중학교,중학교,36.57641972,128.6813514,경상북도,안동시,송현동,0,366,24.57,1.94,1538,34.3,68.4,0.10568870921166619,0.8591105509542671,0.3397548161120841,0.10070717653221582,0.12033195020746879,0.561872909698997,0.34791101878611647,0.652
B000008608,반송여자중학교,중학교,35.23297673,129.1444397,부산광역시,해운대구,반송동,0,1401,38.44,0.0,0,47.4,72.2,0.40456251804793536,0.7342455887648541,0.0,0.0,0.39211618257261405,0.6889632107023413,0.3699812500146241,0.63
B000011691,영광공업고등학교,고등학교,35.27888642,126.5020801,전라남도,영광군,영광읍,1,86,16.57,0.93,2403,28.5,51.6,0.024833958995090964,0.9311307166006482,0.1628721541155867,0.15734677841801992,0.0,0.0,0.2126972680215576,0.213
B000013322,경상국립대학교사범대학부설고등학교,고등학교,35.1589968,128.0965348,경상남도,진주시,가좌동,0,1227,14.49,3.23,3533,35.1,58.3,0.354317066127635,0.9498559596687073,0.5656742556917689,0.23133839706652698,0.13692946058091282,0.22408026755852828,0.41036590111567983,0.59
B000012213,성산고등학교,고등학교,35.86224357,128.5200481,대구광역시,달서구,용산동,0,1756,42.63,0.0,2059,49.0,62.1,0.5070747906439503,0.6965250270075621,0.0,0.1348218962807753,0.425311203319502,0.3511705685618731,0.3524839143022771,0.648
B000010101,성연중학교,중학교,36.83692899,126.4617895,충청남도,서산시,성연면,1,353,36.03,0.02,1851,35.6,67.5,0.10193473866589663,0.7559416636658264,0.0035026269702276708,0.1212022001047669,0.14730290456431538,0.5317725752508362,0.2769427848703115,0.277
B000012651,이포고등학교,고등학교,37.376319,127.5168304,경기도,여주시,흥천면,1,164,77.45,0.0,239,57.3,67.5,0.04735778226970835,0.38305725603168883,0.0,0.01564955474070194,0.5975103734439834,0.5317725752508362,0.26255792362281977,0.263
B000023122,심인고등학교,고등학교,35.85311035,128.465259,대구광역시,달성군,다사읍,1,766,52.33,0.0,6792,49.0,62.1,0.2211954952353451,0.6092005761613252,0.0,0.44473546359350447,0.425311203319502,0.3511705685618731,0.34193555114525825,0.342
B000010902,영해중학교,중학교,36.54233749,129.4132252,경상북도,영덕군,영해면,1,28,20.38,0.86,364,34.3,68.4,0.008085475021657523,0.8968311127115592,0.15061295971978983,0.023834468308014667,0.12033195020746879,0.561872909698997,0.29359481261124787,0.294
B000009268,평촌중학교,중학교,37.38878173,126.9614853,경기도,안양시 동안구,평촌동,0,0,33.21,0.12,3267,48.2,75.6,0.0,0.7813287720561757,0.021015761821366025,0.2139209009952855,0.4087136929460581,0.8026755852842806,0.3712757855171943,0.629
B000008949,광주수피아여자중학교,중학교,35.13719317,126.911614,광주광역시,남구,양림동,0,916,33.59,0.29,601,37.8,68.3,0.2645105399942247,0.7779078141879726,0.05078809106830122,0.039353064431639606,0.19294605809128618,0.5585284280936451,0.31400566597784485,0.686
B000027610,다산새봄중학교,중학교,37.61880373,127.1590195,경기도,남양주시,다산동,0,2048,35.15,0.2,13056,48.2,75.6,0.591394744441236,0.7638638818869283,0.03502626970227671,0.85489785227868,0.4087136929460581,0.8026755852842806,0.5760953377565766,0.424
B000011610,금산산업고등학교,고등학교,36.10440219,127.4793939,충청남도,금산군,금산읍,1,43,19.69,0.9,2301,34.0,53.5,0.012416979497545482,0.9030428519985596,0.1576182136602452,0.15066788894709274,0.11410788381742731,0.0635451505016722,0.2335664947370904,0.234
B000012690,가운고등학교,고등학교,37.59944721,127.160699,경기도,남양주시,다산동,0,2048,30.97,0.43,4552,57.3,67.5,0.591394744441236,0.8014944184371624,0.07530647985989491,0.2980618124672604,0.5975103734439834,0.5317725752508362,0.4825900673167288,0.517
B000013357,김해삼문고등학교,고등학교,35.19861147,128.7967846,경상남도,김해시,삼문동,0,1596,47.41,0.0,4533,35.1,58.3,0.4608720762344788,0.6534929780338495,0.0,0.29681770560502885,0.13692946058091282,0.22408026755852828,0.2953654146687997,0.705
B000022612,거제상문고등학교,고등학교,34.86339304,128.6467154,경상남도,거제시,문동동,0,557,28.56,0.64,5939,35.1,58.3,0.16084319953797288,0.8231904933381347,0.11208406304728546,0.3888816134101624,0.13692946058091282,0.22408026755852828,0.307668182912166,0.692
B000012944,서천고등학교,고등학교,36.08673881,126.6902854,충청남도,서천군,서천읍,1,57,29.57,0.55,1232,34.0,53.5,0.016459717008374244,0.8140979474252791,0.09632224168126095,0.08067050811943427,0.11410788381742731,0.0635451505016722,0.19753390809224136,0.198
